ID,date,time,height,type,location_id,location_name
Tide7317,2021-08-05,18:04,1.37,high,18321,Point Hicks
Tide7318,2021-08-06,0:57,0.48,low,18321,Point Hicks
Tide7319,2021-08-06,6:57,1.06,high,18321,Point Hicks
Tide7320,2021-08-06,12:16,0.68,low,18321,Point Hicks
Tide7321,2021-08-06,18:43,1.42,high,18321,Point Hicks
Tide7322,2021-08-07,1:30,0.4,low,18321,Point Hicks
Tide7323,2021-08-07,7:42,1.08,high,18321,Point Hicks
Tide7324,2021-08-07,12:57,0.61,low,18321,Point Hicks
Tide7325,2021-08-07,19:23,1.44,high,18321,Point Hicks
Tide7326,2021-08-08,2:09,0.31,low,18321,Point Hicks
Tide7327,2021-08-08,8:25,1.09,high,18321,Point Hicks
Tide7328,2021-08-08,13:38,0.54,low,18321,Point Hicks
Tide7329,2021-08-08,20:03,1.44,high,18321,Point Hicks
Tide7330,2021-08-09,2:49,0.22,low,18321,Point Hicks
Tide7331,2021-08-09,9:06,1.09,high,18321,Point Hicks
Tide7332,2021-08-09,14:23,0.45,low,18321,Point Hicks
Tide7333,2021-08-09,20:46,1.42,high,18321,Point Hicks
Tide7334,2021-08-10,3:32,0.15,low,18321,Point Hicks
Tide7335,2021-08-10,9:45,1.08,high,18321,Point Hicks
Tide7336,2021-08-10,15:12,0.38,low,18321,Point Hicks
Tide7337,2021-08-10,21:31,1.38,high,18321,Point Hicks
Tide7338,2021-08-11,4:16,0.1,low,18321,Point Hicks
Tide7339,2021-08-11,10:25,1.08,high,18321,Point Hicks
Tide7340,2021-08-11,16:05,0.31,low,18321,Point Hicks
Tide7341,2021-08-11,22:18,1.33,high,18321,Point Hicks
Tide7342,2021-08-12,5:00,0.09,low,18321,Point Hicks
Tide7343,2021-08-12,11:06,1.08,high,18321,Point Hicks
Tide7344,2021-08-12,16:59,0.27,low,18321,Point Hicks
Tide7345,2021-08-12,23:07,1.26,high,18321,Point Hicks
Tide7346,2021-08-13,5:43,0.12,low,18321,Point Hicks
Tide7347,2021-08-13,11:49,1.09,high,18321,Point Hicks
Tide7348,2021-08-13,17:51,0.26,low,18321,Point Hicks
Tide7349,2021-08-14,0:00,1.19,high,18321,Point Hicks
Tide7350,2021-08-14,6:27,0.2,low,18321,Point Hicks
Tide7351,2021-08-14,12:37,1.12,high,18321,Point Hicks
Tide7352,2021-08-14,18:45,0.29,low,18321,Point Hicks
Tide7353,2021-08-15,1:00,1.12,high,18321,Point Hicks
Tide7354,2021-08-15,7:13,0.31,low,18321,Point Hicks
Tide7355,2021-08-15,13:32,1.17,high,18321,Point Hicks
Tide7356,2021-08-15,19:47,0.34,low,18321,Point Hicks
Tide7357,2021-08-16,2:16,1.07,high,18321,Point Hicks
Tide7358,2021-08-16,8:06,0.43,low,18321,Point Hicks
Tide7359,2021-08-16,14:38,1.24,high,18321,Point Hicks
Tide7360,2021-08-16,21:07,0.38,low,18321,Point Hicks
Tide7361,2021-08-17,3:42,1.08,high,18321,Point Hicks
Tide7362,2021-08-17,9:12,0.54,low,18321,Point Hicks
Tide7363,2021-08-17,15:46,1.34,high,18321,Point Hicks
Tide7364,2021-08-17,22:36,0.38,low,18321,Point Hicks
Tide7365,2021-08-18,4:53,1.11,high,18321,Point Hicks
Tide7366,2021-08-18,10:24,0.6,low,18321,Point Hicks
Tide7367,2021-08-18,16:47,1.45,high,18321,Point Hicks
Tide7368,2021-08-18,23:45,0.34,low,18321,Point Hicks
Tide7369,2021-08-19,5:55,1.15,high,18321,Point Hicks
Tide7370,2021-08-19,11:25,0.61,low,18321,Point Hicks
Tide7371,2021-08-19,17:42,1.54,high,18321,Point Hicks
Tide7372,2021-08-20,0:41,0.3,low,18321,Point Hicks
Tide7373,2021-08-20,6:53,1.19,high,18321,Point Hicks
Tide7374,2021-08-20,12:16,0.59,low,18321,Point Hicks
Tide7375,2021-08-20,18:35,1.59,high,18321,Point Hicks
Tide7376,2021-08-21,1:32,0.26,low,18321,Point Hicks
Tide7377,2021-08-21,7:49,1.21,high,18321,Point Hicks
Tide7378,2021-08-21,13:04,0.54,low,18321,Point Hicks
Tide7379,2021-08-21,19:27,1.6,high,18321,Point Hicks
Tide7380,2021-08-22,2:22,0.23,low,18321,Point Hicks
Tide7381,2021-08-22,8:37,1.21,high,18321,Point Hicks
Tide7382,2021-08-22,13:51,0.49,low,18321,Point Hicks
Tide7383,2021-08-22,20:17,1.56,high,18321,Point Hicks
Tide7384,2021-08-23,3:07,0.21,low,18321,Point Hicks
Tide7385,2021-08-23,9:19,1.19,high,18321,Point Hicks
Tide7386,2021-08-23,14:40,0.43,low,18321,Point Hicks
Tide7387,2021-08-23,21:04,1.48,high,18321,Point Hicks
Tide7388,2021-08-24,3:47,0.21,low,18321,Point Hicks
Tide7389,2021-08-24,9:56,1.15,high,18321,Point Hicks
Tide7390,2021-08-24,15:30,0.38,low,18321,Point Hicks
Tide7391,2021-08-24,21:48,1.37,high,18321,Point Hicks
Tide7392,2021-08-25,4:23,0.22,low,18321,Point Hicks
Tide7393,2021-08-25,10:31,1.1,high,18321,Point Hicks
Tide7394,2021-08-25,16:18,0.34,low,18321,Point Hicks
Tide7395,2021-08-25,22:29,1.24,high,18321,Point Hicks
Tide7396,2021-08-26,4:55,0.25,low,18321,Point Hicks
Tide7397,2021-08-26,11:06,1.06,high,18321,Point Hicks
Tide7398,2021-08-26,17:03,0.33,low,18321,Point Hicks
Tide7399,2021-08-26,23:07,1.11,high,18321,Point Hicks
Tide7400,2021-08-27,5:26,0.29,low,18321,Point Hicks
Tide7401,2021-08-27,11:40,1.03,high,18321,Point Hicks
Tide7402,2021-08-27,17:46,0.36,low,18321,Point Hicks
Tide7403,2021-08-27,23:45,0.99,high,18321,Point Hicks
Tide7404,2021-08-28,5:57,0.36,low,18321,Point Hicks
Tide7405,2021-08-28,12:16,1.01,high,18321,Point Hicks
Tide7406,2021-08-28,18:30,0.41,low,18321,Point Hicks
Tide7407,2021-08-29,0:27,0.9,high,18321,Point Hicks
Tide7408,2021-08-29,6:29,0.44,low,18321,Point Hicks
Tide7409,2021-08-29,12:58,1.01,high,18321,Point Hicks
Tide7410,2021-08-29,19:18,0.48,low,18321,Point Hicks
Tide7411,2021-08-30,1:18,0.84,high,18321,Point Hicks
Tide7412,2021-08-30,7:03,0.53,low,18321,Point Hicks
Tide7413,2021-08-30,13:49,1.04,high,18321,Point Hicks
Tide7414,2021-08-30,20:21,0.55,low,18321,Point Hicks
Tide7415,2021-08-31,2:40,0.83,high,18321,Point Hicks
Tide7416,2021-08-31,7:45,0.63,low,18321,Point Hicks
Tide7417,2021-08-31,14:57,1.1,high,18321,Point Hicks
Tide7418,2021-08-31,22:06,0.58,low,18321,Point Hicks
Tide7419,2021-09-01,4:05,0.87,high,18321,Point Hicks
Tide7420,2021-09-01,8:47,0.72,low,18321,Point Hicks
Tide7421,2021-09-01,16:00,1.18,high,18321,Point Hicks
Tide7422,2021-09-01,23:13,0.56,low,18321,Point Hicks
Tide7423,2021-09-02,5:03,0.95,high,18321,Point Hicks
Tide7424,2021-09-02,10:11,0.76,low,18321,Point Hicks
Tide7425,2021-09-02,16:51,1.27,high,18321,Point Hicks
Tide7426,2021-09-02,23:52,0.52,low,18321,Point Hicks
Tide7427,2021-09-03,5:50,1.03,high,18321,Point Hicks
Tide7428,2021-09-03,11:12,0.74,low,18321,Point Hicks
Tide7429,2021-09-03,17:36,1.35,high,18321,Point Hicks
Tide7430,2021-09-04,0:27,0.46,low,18321,Point Hicks
Tide7431,2021-09-04,6:33,1.1,high,18321,Point Hicks
Tide7432,2021-09-04,12:00,0.69,low,18321,Point Hicks
Tide7433,2021-09-04,18:18,1.42,high,18321,Point Hicks
Tide7434,2021-09-05,1:01,0.38,low,18321,Point Hicks
Tide7435,2021-09-05,7:15,1.15,high,18321,Point Hicks
Tide7436,2021-09-05,12:42,0.6,low,18321,Point Hicks
Tide7437,2021-09-05,19:00,1.46,high,18321,Point Hicks
Tide7438,2021-09-06,1:38,0.3,low,18321,Point Hicks
Tide7439,2021-09-06,7:55,1.19,high,18321,Point Hicks
Tide7440,2021-09-06,13:24,0.5,low,18321,Point Hicks
Tide7441,2021-09-06,19:45,1.47,high,18321,Point Hicks
Tide7442,2021-09-07,2:18,0.23,low,18321,Point Hicks
Tide7443,2021-09-07,8:34,1.2,high,18321,Point Hicks
Tide7444,2021-09-07,14:08,0.4,low,18321,Point Hicks
Tide7445,2021-09-07,20:30,1.45,high,18321,Point Hicks
Tide7446,2021-09-08,3:00,0.17,low,18321,Point Hicks
Tide7447,2021-09-08,9:13,1.2,high,18321,Point Hicks
Tide7448,2021-09-08,14:56,0.3,low,18321,Point Hicks
Tide7449,2021-09-08,21:16,1.39,high,18321,Point Hicks
Tide7450,2021-09-09,3:44,0.14,low,18321,Point Hicks
Tide7451,2021-09-09,9:52,1.2,high,18321,Point Hicks
Tide7452,2021-09-09,15:48,0.22,low,18321,Point Hicks
Tide7453,2021-09-09,22:04,1.32,high,18321,Point Hicks
Tide7454,2021-09-10,4:29,0.15,low,18321,Point Hicks
Tide7455,2021-09-10,10:33,1.19,high,18321,Point Hicks
Tide7456,2021-09-10,16:43,0.17,low,18321,Point Hicks
Tide7457,2021-09-10,22:54,1.22,high,18321,Point Hicks
Tide7458,2021-09-11,5:13,0.18,low,18321,Point Hicks
Tide7459,2021-09-11,11:16,1.19,high,18321,Point Hicks
Tide7460,2021-09-11,17:36,0.16,low,18321,Point Hicks
Tide7461,2021-09-11,23:47,1.12,high,18321,Point Hicks
Tide7462,2021-09-12,5:57,0.26,low,18321,Point Hicks
Tide7463,2021-09-12,12:03,1.19,high,18321,Point Hicks
Tide7464,2021-09-12,18:30,0.19,low,18321,Point Hicks
Tide7465,2021-09-13,0:48,1.04,high,18321,Point Hicks
Tide7466,2021-09-13,6:43,0.36,low,18321,Point Hicks
Tide7467,2021-09-13,12:58,1.21,high,18321,Point Hicks
Tide7468,2021-09-13,19:31,0.25,low,18321,Point Hicks
Tide7469,2021-09-14,2:05,0.98,high,18321,Point Hicks
Tide7470,2021-09-14,7:35,0.48,low,18321,Point Hicks
Tide7471,2021-09-14,14:04,1.25,high,18321,Point Hicks
Tide7472,2021-09-14,20:51,0.31,low,18321,Point Hicks
Tide7473,2021-09-15,3:34,1,high,18321,Point Hicks
Tide7474,2021-09-15,8:41,0.58,low,18321,Point Hicks
Tide7475,2021-09-15,15:20,1.32,high,18321,Point Hicks
Tide7476,2021-09-15,22:27,0.33,low,18321,Point Hicks
Tide7477,2021-09-16,4:46,1.06,high,18321,Point Hicks
Tide7478,2021-09-16,10:04,0.64,low,18321,Point Hicks
Tide7479,2021-09-16,16:29,1.41,high,18321,Point Hicks
Tide7480,2021-09-16,23:34,0.32,low,18321,Point Hicks
Tide7481,2021-09-17,5:45,1.13,high,18321,Point Hicks
Tide7482,2021-09-17,11:13,0.63,low,18321,Point Hicks
Tide7483,2021-09-17,17:27,1.49,high,18321,Point Hicks
Tide7484,2021-09-18,0:27,0.31,low,18321,Point Hicks
Tide7485,2021-09-18,6:37,1.2,high,18321,Point Hicks
Tide7486,2021-09-18,12:07,0.59,low,18321,Point Hicks
Tide7487,2021-09-18,18:19,1.54,high,18321,Point Hicks
Tide7488,2021-09-19,1:13,0.31,low,18321,Point Hicks
Tide7489,2021-09-19,7:25,1.24,high,18321,Point Hicks
Tide7490,2021-09-19,12:54,0.53,low,18321,Point Hicks
Tide7491,2021-09-19,19:11,1.54,high,18321,Point Hicks
Tide7492,2021-09-20,1:55,0.31,low,18321,Point Hicks
Tide7493,2021-09-20,8:08,1.26,high,18321,Point Hicks
Tide7494,2021-09-20,13:40,0.47,low,18321,Point Hicks
Tide7495,2021-09-20,20:00,1.5,high,18321,Point Hicks
Tide7496,2021-09-21,2:32,0.31,low,18321,Point Hicks
Tide7497,2021-09-21,8:46,1.26,high,18321,Point Hicks
Tide7498,2021-09-21,14:25,0.41,low,18321,Point Hicks
Tide7499,2021-09-21,20:45,1.41,high,18321,Point Hicks
Tide7500,2021-09-22,3:06,0.32,low,18321,Point Hicks
Tide7501,2021-09-22,9:21,1.23,high,18321,Point Hicks
Tide7502,2021-09-22,15:12,0.36,low,18321,Point Hicks
Tide7503,2021-09-22,21:27,1.3,high,18321,Point Hicks
Tide7504,2021-09-23,3:38,0.33,low,18321,Point Hicks
Tide7505,2021-09-23,9:54,1.19,high,18321,Point Hicks
Tide7506,2021-09-23,15:57,0.32,low,18321,Point Hicks
Tide7507,2021-09-23,22:05,1.16,high,18321,Point Hicks
Tide7508,2021-09-24,4:09,0.35,low,18321,Point Hicks
Tide7509,2021-09-24,10:25,1.14,high,18321,Point Hicks
Tide7510,2021-09-24,16:40,0.31,low,18321,Point Hicks
Tide7511,2021-09-24,22:41,1.03,high,18321,Point Hicks
Tide7512,2021-09-25,4:40,0.37,low,18321,Point Hicks
Tide7513,2021-09-25,10:56,1.1,high,18321,Point Hicks
Tide7514,2021-09-25,17:22,0.32,low,18321,Point Hicks
Tide7515,2021-09-25,23:16,0.92,high,18321,Point Hicks
Tide7516,2021-09-26,5:12,0.41,low,18321,Point Hicks
Tide7517,2021-09-26,11:28,1.07,high,18321,Point Hicks
Tide7518,2021-09-26,18:03,0.35,low,18321,Point Hicks
Tide7519,2021-09-26,23:56,0.84,high,18321,Point Hicks
Tide7520,2021-09-27,5:45,0.47,low,18321,Point Hicks
Tide7521,2021-09-27,12:02,1.05,high,18321,Point Hicks
Tide7522,2021-09-27,18:48,0.4,low,18321,Point Hicks
Tide7523,2021-09-28,0:45,0.79,high,18321,Point Hicks
Tide7524,2021-09-28,6:22,0.55,low,18321,Point Hicks
Tide7525,2021-09-28,12:46,1.06,high,18321,Point Hicks
Tide7526,2021-09-28,19:42,0.46,low,18321,Point Hicks
Tide7527,2021-09-29,2:01,0.79,high,18321,Point Hicks
Tide7528,2021-09-29,7:04,0.63,low,18321,Point Hicks
Tide7529,2021-09-29,13:46,1.08,high,18321,Point Hicks
Tide7530,2021-09-29,20:54,0.51,low,18321,Point Hicks
Tide7531,2021-09-30,3:38,0.85,high,18321,Point Hicks
Tide7532,2021-09-30,8:03,0.72,low,18321,Point Hicks
Tide7533,2021-09-30,15:07,1.15,high,18321,Point Hicks
Tide7534,2021-09-30,22:20,0.51,low,18321,Point Hicks
Tide7535,2021-10-01,4:39,0.95,high,18321,Point Hicks
Tide7536,2021-10-01,9:34,0.76,low,18321,Point Hicks
Tide7537,2021-10-01,16:15,1.24,high,18321,Point Hicks
Tide7538,2021-10-01,23:13,0.48,low,18321,Point Hicks
Tide7539,2021-10-02,5:24,1.06,high,18321,Point Hicks
Tide7540,2021-10-02,10:49,0.74,low,18321,Point Hicks
Tide7541,2021-10-02,17:07,1.33,high,18321,Point Hicks
Tide7542,2021-10-02,23:52,0.43,low,18321,Point Hicks
Tide7543,2021-10-03,7:03,1.16,high,18321,Point Hicks
Tide7544,2021-10-03,12:41,0.67,low,18321,Point Hicks
Tide7545,2021-10-03,18:54,1.41,high,18321,Point Hicks
Tide7546,2021-10-04,1:30,0.37,low,18321,Point Hicks
Tide7547,2021-10-04,7:43,1.24,high,18321,Point Hicks
Tide7548,2021-10-04,13:25,0.57,low,18321,Point Hicks
Tide7549,2021-10-04,19:39,1.45,high,18321,Point Hicks
Tide7550,2021-10-05,2:07,0.32,low,18321,Point Hicks
Tide7551,2021-10-05,8:21,1.29,high,18321,Point Hicks
Tide7552,2021-10-05,14:08,0.45,low,18321,Point Hicks
Tide7553,2021-10-05,20:25,1.46,high,18321,Point Hicks
Tide7554,2021-10-06,2:45,0.27,low,18321,Point Hicks
Tide7555,2021-10-06,9:00,1.32,high,18321,Point Hicks
Tide7556,2021-10-06,14:53,0.34,low,18321,Point Hicks
Tide7557,2021-10-06,21:13,1.43,high,18321,Point Hicks
Tide7558,2021-10-07,3:26,0.24,low,18321,Point Hicks
Tide7559,2021-10-07,9:40,1.33,high,18321,Point Hicks
Tide7560,2021-10-07,15:41,0.23,low,18321,Point Hicks
Tide7561,2021-10-07,22:01,1.36,high,18321,Point Hicks
Tide7562,2021-10-08,4:10,0.22,low,18321,Point Hicks
Tide7563,2021-10-08,10:20,1.32,high,18321,Point Hicks
Tide7564,2021-10-08,16:34,0.15,low,18321,Point Hicks
Tide7565,2021-10-08,22:53,1.27,high,18321,Point Hicks
Tide7566,2021-10-09,4:56,0.23,low,18321,Point Hicks
Tide7567,2021-10-09,11:02,1.31,high,18321,Point Hicks
Tide7568,2021-10-09,17:29,0.1,low,18321,Point Hicks
Tide7569,2021-10-09,23:45,1.16,high,18321,Point Hicks
Tide7570,2021-10-10,5:43,0.27,low,18321,Point Hicks
Tide7571,2021-10-10,11:47,1.29,high,18321,Point Hicks
Tide7572,2021-10-10,18:24,0.09,low,18321,Point Hicks
Tide7573,2021-10-11,0:39,1.05,high,18321,Point Hicks
Tide7574,2021-10-11,6:30,0.33,low,18321,Point Hicks
Tide7575,2021-10-11,12:36,1.26,high,18321,Point Hicks
Tide7576,2021-10-11,19:19,0.12,low,18321,Point Hicks
Tide7577,2021-10-12,1:41,0.96,high,18321,Point Hicks
Tide7578,2021-10-12,7:18,0.41,low,18321,Point Hicks
Tide7579,2021-10-12,13:31,1.25,high,18321,Point Hicks
Tide7580,2021-10-12,20:19,0.18,low,18321,Point Hicks
Tide7581,2021-10-13,2:58,0.92,high,18321,Point Hicks
Tide7582,2021-10-13,8:11,0.5,low,18321,Point Hicks
Tide7583,2021-10-13,14:37,1.25,high,18321,Point Hicks
Tide7584,2021-10-13,21:34,0.25,low,18321,Point Hicks
Tide7585,2021-10-14,4:25,0.95,high,18321,Point Hicks
Tide7586,2021-10-14,9:16,0.59,low,18321,Point Hicks
Tide7587,2021-10-14,15:56,1.29,high,18321,Point Hicks
Tide7588,2021-10-14,23:09,0.3,low,18321,Point Hicks
Tide7589,2021-10-15,5:33,1.03,high,18321,Point Hicks
Tide7590,2021-10-15,10:45,0.63,low,18321,Point Hicks
Tide7591,2021-10-15,17:08,1.35,high,18321,Point Hicks
Tide7592,2021-10-16,0:14,0.32,low,18321,Point Hicks
Tide7593,2021-10-16,6:26,1.13,high,18321,Point Hicks
Tide7594,2021-10-16,12:01,0.62,low,18321,Point Hicks
Tide7595,2021-10-16,18:08,1.41,high,18321,Point Hicks
Tide7596,2021-10-17,1:02,0.35,low,18321,Point Hicks
Tide7597,2021-10-17,7:11,1.21,high,18321,Point Hicks
Tide7598,2021-10-17,12:57,0.57,low,18321,Point Hicks
Tide7599,2021-10-17,19:00,1.44,high,18321,Point Hicks
Tide7600,2021-10-18,1:43,0.38,low,18321,Point Hicks
Tide7601,2021-10-18,7:53,1.28,high,18321,Point Hicks
Tide7602,2021-10-18,13:43,0.52,low,18321,Point Hicks
Tide7603,2021-10-18,19:50,1.43,high,18321,Point Hicks
Tide7604,2021-10-19,2:17,0.4,low,18321,Point Hicks
Tide7605,2021-10-19,8:31,1.32,high,18321,Point Hicks
Tide7606,2021-10-19,14:26,0.47,low,18321,Point Hicks
Tide7607,2021-10-19,20:38,1.39,high,18321,Point Hicks
Tide7608,2021-10-20,2:48,0.42,low,18321,Point Hicks
Tide7609,2021-10-20,9:08,1.33,high,18321,Point Hicks
Tide7610,2021-10-20,15:09,0.41,low,18321,Point Hicks
Tide7611,2021-10-20,21:22,1.3,high,18321,Point Hicks
Tide7612,2021-10-21,3:16,0.43,low,18321,Point Hicks
Tide7613,2021-10-21,9:43,1.31,high,18321,Point Hicks
Tide7614,2021-10-21,15:52,0.37,low,18321,Point Hicks
Tide7615,2021-10-21,22:03,1.2,high,18321,Point Hicks
Tide7616,2021-10-22,3:45,0.44,low,18321,Point Hicks
Tide7617,2021-10-22,10:15,1.27,high,18321,Point Hicks
Tide7618,2021-10-22,16:35,0.33,low,18321,Point Hicks
Tide7619,2021-10-22,22:42,1.08,high,18321,Point Hicks
Tide7620,2021-10-23,4:17,0.43,low,18321,Point Hicks
Tide7621,2021-10-23,10:45,1.22,high,18321,Point Hicks
Tide7622,2021-10-23,17:17,0.3,low,18321,Point Hicks
Tide7623,2021-10-23,23:17,0.97,high,18321,Point Hicks
Tide7624,2021-10-24,4:51,0.44,low,18321,Point Hicks
Tide7625,2021-10-24,11:14,1.17,high,18321,Point Hicks
Tide7626,2021-10-24,17:59,0.29,low,18321,Point Hicks
Tide7627,2021-10-24,23:55,0.87,high,18321,Point Hicks
Tide7628,2021-10-25,5:28,0.46,low,18321,Point Hicks
Tide7629,2021-10-25,11:45,1.13,high,18321,Point Hicks
Tide7630,2021-10-25,18:41,0.29,low,18321,Point Hicks
Tide7631,2021-10-26,0:36,0.81,high,18321,Point Hicks
Tide7632,2021-10-26,6:07,0.5,low,18321,Point Hicks
Tide7633,2021-10-26,12:20,1.1,high,18321,Point Hicks
Tide7634,2021-10-26,19:24,0.32,low,18321,Point Hicks
Tide7635,2021-10-27,1:27,0.78,high,18321,Point Hicks
Tide7636,2021-10-27,6:50,0.55,low,18321,Point Hicks
Tide7637,2021-10-27,13:04,1.09,high,18321,Point Hicks
Tide7638,2021-10-27,20:12,0.36,low,18321,Point Hicks
Tide7639,2021-10-28,2:34,0.8,high,18321,Point Hicks
Tide7640,2021-10-28,7:39,0.62,low,18321,Point Hicks
Tide7641,2021-10-28,14:00,1.1,high,18321,Point Hicks
Tide7642,2021-10-28,21:09,0.4,low,18321,Point Hicks
Tide7643,2021-10-29,4:00,0.86,high,18321,Point Hicks
Tide7644,2021-10-29,8:38,0.69,low,18321,Point Hicks
Tide7645,2021-10-29,15:14,1.14,high,18321,Point Hicks
Tide7646,2021-10-29,22:20,0.43,low,18321,Point Hicks
Tide7647,2021-10-30,5:03,0.98,high,18321,Point Hicks
Tide7648,2021-10-30,9:59,0.73,low,18321,Point Hicks
Tide7649,2021-10-30,16:34,1.22,high,18321,Point Hicks
Tide7650,2021-10-30,23:25,0.43,low,18321,Point Hicks
Tide7651,2021-10-31,5:49,1.1,high,18321,Point Hicks
Tide7652,2021-10-31,11:21,0.7,low,18321,Point Hicks
Tide7653,2021-10-31,17:36,1.3,high,18321,Point Hicks
Tide7654,2021-11-01,0:14,0.41,low,18321,Point Hicks
Tide7655,2021-11-01,6:30,1.22,high,18321,Point Hicks
Tide7656,2021-11-01,12:19,0.62,low,18321,Point Hicks
Tide7657,2021-11-01,18:29,1.38,high,18321,Point Hicks
Tide7658,2021-11-02,0:55,0.38,low,18321,Point Hicks
Tide7659,2021-11-02,7:09,1.31,high,18321,Point Hicks
Tide7660,2021-11-02,13:07,0.52,low,18321,Point Hicks
Tide7661,2021-11-02,19:17,1.42,high,18321,Point Hicks
Tide7662,2021-11-03,1:35,0.36,low,18321,Point Hicks
Tide7663,2021-11-03,7:48,1.39,high,18321,Point Hicks
Tide7664,2021-11-03,13:52,0.4,low,18321,Point Hicks
Tide7665,2021-11-03,20:06,1.42,high,18321,Point Hicks
Tide7666,2021-04-18,2:41,1.7,high,11838,Cape Otway
Tide7667,2021-04-18,8:50,0.4,low,11838,Cape Otway
Tide7668,2021-04-18,15:43,2.04,high,11838,Cape Otway
Tide7669,2021-04-18,21:40,0.84,low,11838,Cape Otway
Tide7670,2021-04-19,3:06,1.61,high,11838,Cape Otway
Tide7671,2021-04-19,9:21,0.37,low,11838,Cape Otway
Tide7672,2021-04-19,16:18,1.92,high,11838,Cape Otway
Tide7673,2021-04-19,22:11,0.84,low,11838,Cape Otway
Tide7674,2021-04-20,3:31,1.52,high,11838,Cape Otway
Tide7675,2021-04-20,9:54,0.38,low,11838,Cape Otway
Tide7676,2021-04-20,16:54,1.8,high,11838,Cape Otway
Tide7677,2021-04-20,22:42,0.87,low,11838,Cape Otway
Tide7678,2021-04-21,3:56,1.45,high,11838,Cape Otway
Tide7679,2021-04-21,10:28,0.44,low,11838,Cape Otway
Tide7680,2021-04-21,17:35,1.69,high,11838,Cape Otway
Tide7681,2021-04-21,23:18,0.92,low,11838,Cape Otway
Tide7682,2021-04-22,4:28,1.4,high,11838,Cape Otway
Tide7683,2021-04-22,11:09,0.55,low,11838,Cape Otway
Tide7684,2021-04-22,18:25,1.62,high,11838,Cape Otway
Tide7685,2021-04-23,0:04,0.98,low,11838,Cape Otway
Tide7686,2021-04-23,5:20,1.37,high,11838,Cape Otway
Tide7687,2021-04-23,12:01,0.7,low,11838,Cape Otway
Tide7688,2021-04-23,19:29,1.59,high,11838,Cape Otway
Tide7689,2021-04-24,1:11,1.03,low,11838,Cape Otway
Tide7690,2021-04-24,7:18,1.38,high,11838,Cape Otway
Tide7691,2021-04-24,13:18,0.86,low,11838,Cape Otway
Tide7692,2021-04-24,20:44,1.61,high,11838,Cape Otway
Tide7693,2021-04-25,2:39,1,low,11838,Cape Otway
Tide7694,2021-04-25,9:26,1.52,high,11838,Cape Otway
Tide7695,2021-04-25,14:55,0.97,low,11838,Cape Otway
Tide7696,2021-04-25,21:52,1.68,high,11838,Cape Otway
Tide7697,2021-04-26,3:46,0.88,low,11838,Cape Otway
Tide7698,2021-04-26,10:44,1.75,high,11838,Cape Otway
Tide7699,2021-04-26,16:13,0.99,low,11838,Cape Otway
Tide7700,2021-04-26,22:49,1.76,high,11838,Cape Otway
Tide7701,2021-04-27,4:38,0.73,low,11838,Cape Otway
Tide7702,2021-04-27,11:43,1.99,high,11838,Cape Otway
Tide7703,2021-04-27,17:15,0.97,low,11838,Cape Otway
Tide7704,2021-04-27,23:38,1.83,high,11838,Cape Otway
Tide7705,2021-04-28,5:24,0.56,low,11838,Cape Otway
Tide7706,2021-04-28,12:34,2.18,high,11838,Cape Otway
Tide7707,2021-04-28,18:09,0.94,low,11838,Cape Otway
Tide7708,2021-04-29,0:23,1.86,high,11838,Cape Otway
Tide7709,2021-04-29,6:08,0.4,low,11838,Cape Otway
Tide7710,2021-04-29,13:20,2.3,high,11838,Cape Otway
Tide7711,2021-04-29,19:00,0.89,low,11838,Cape Otway
Tide7712,2021-04-30,1:06,1.85,high,11838,Cape Otway
Tide7713,2021-04-30,6:53,0.27,low,11838,Cape Otway
Tide7714,2021-04-30,14:05,2.33,high,11838,Cape Otway
Tide7715,2021-04-30,19:48,0.84,low,11838,Cape Otway
Tide7716,2021-05-01,1:48,1.81,high,11838,Cape Otway
Tide7717,2021-05-01,7:37,0.19,low,11838,Cape Otway
Tide7718,2021-05-01,14:50,2.28,high,11838,Cape Otway
Tide7719,2021-05-01,20:32,0.8,low,11838,Cape Otway
Tide7720,2021-05-02,2:29,1.75,high,11838,Cape Otway
Tide7721,2021-05-02,8:22,0.16,low,11838,Cape Otway
Tide7722,2021-05-02,15:34,2.18,high,11838,Cape Otway
Tide7723,2021-05-02,21:14,0.77,low,11838,Cape Otway
Tide7724,2021-05-03,3:11,1.67,high,11838,Cape Otway
Tide7725,2021-05-03,9:07,0.19,low,11838,Cape Otway
Tide7726,2021-05-03,16:18,2.05,high,11838,Cape Otway
Tide7727,2021-05-03,21:56,0.77,low,11838,Cape Otway
Tide7728,2021-05-04,3:55,1.59,high,11838,Cape Otway
Tide7729,2021-05-04,9:51,0.28,low,11838,Cape Otway
Tide7730,2021-05-04,17:04,1.92,high,11838,Cape Otway
Tide7731,2021-05-04,22:38,0.8,low,11838,Cape Otway
Tide7732,2021-05-05,4:44,1.52,high,11838,Cape Otway
Tide7733,2021-05-05,10:36,0.44,low,11838,Cape Otway
Tide7734,2021-05-05,17:52,1.81,high,11838,Cape Otway
Tide7735,2021-05-05,23:23,0.87,low,11838,Cape Otway
Tide7736,2021-05-06,5:45,1.47,high,11838,Cape Otway
Tide7737,2021-05-06,11:24,0.65,low,11838,Cape Otway
Tide7738,2021-05-06,18:47,1.74,high,11838,Cape Otway
Tide7739,2021-05-07,0:17,0.95,low,11838,Cape Otway
