ID,date,time,height,type,location_id,location_name
Tide963,2021-12-06,7:37,1.02,low,11840,Cape Woolamai
Tide964,2021-12-06,13:37,2.35,high,11840,Cape Woolamai
Tide965,2021-12-06,19:37,0.07,low,11840,Cape Woolamai
Tide966,2021-12-07,2:49,2.94,high,11840,Cape Woolamai
Tide967,2021-12-07,8:32,0.93,low,11840,Cape Woolamai
Tide968,2021-12-07,14:32,2.42,high,11840,Cape Woolamai
Tide969,2021-12-07,20:31,0.03,low,11840,Cape Woolamai
Tide970,2021-12-08,3:40,2.97,high,11840,Cape Woolamai
Tide971,2021-12-08,9:23,0.85,low,11840,Cape Woolamai
Tide972,2021-12-08,15:26,2.46,high,11840,Cape Woolamai
Tide973,2021-12-08,21:23,0.06,low,11840,Cape Woolamai
Tide974,2021-12-09,4:28,2.95,high,11840,Cape Woolamai
Tide975,2021-12-09,10:13,0.78,low,11840,Cape Woolamai
Tide976,2021-12-09,16:18,2.47,high,11840,Cape Woolamai
Tide977,2021-12-09,22:16,0.15,low,11840,Cape Woolamai
Tide978,2021-12-10,5:15,2.87,high,11840,Cape Woolamai
Tide979,2021-12-10,11:02,0.73,low,11840,Cape Woolamai
Tide980,2021-12-10,17:11,2.43,high,11840,Cape Woolamai
Tide981,2021-12-10,23:06,0.29,low,11840,Cape Woolamai
Tide982,2021-12-11,6:01,2.76,high,11840,Cape Woolamai
Tide983,2021-12-11,11:49,0.7,low,11840,Cape Woolamai
Tide984,2021-12-11,18:06,2.35,high,11840,Cape Woolamai
Tide985,2021-12-11,23:56,0.48,low,11840,Cape Woolamai
Tide986,2021-12-12,6:45,2.63,high,11840,Cape Woolamai
Tide987,2021-12-12,12:37,0.69,low,11840,Cape Woolamai
Tide988,2021-12-12,19:03,2.27,high,11840,Cape Woolamai
Tide989,2021-12-13,0:45,0.69,low,11840,Cape Woolamai
Tide990,2021-12-13,7:28,2.49,high,11840,Cape Woolamai
Tide991,2021-12-13,13:26,0.7,low,11840,Cape Woolamai
Tide992,2021-12-13,20:06,2.19,high,11840,Cape Woolamai
Tide993,2021-12-14,1:36,0.91,low,11840,Cape Woolamai
Tide994,2021-12-14,8:12,2.34,high,11840,Cape Woolamai
Tide995,2021-12-14,14:17,0.72,low,11840,Cape Woolamai
Tide996,2021-12-14,21:12,2.14,high,11840,Cape Woolamai
Tide997,2021-12-15,2:32,1.11,low,11840,Cape Woolamai
Tide998,2021-12-15,8:57,2.19,high,11840,Cape Woolamai
Tide999,2021-12-15,15:12,0.74,low,11840,Cape Woolamai
Tide1000,2021-12-15,22:21,2.15,high,11840,Cape Woolamai
Tide1001,2021-12-16,3:38,1.26,low,11840,Cape Woolamai
Tide1002,2021-12-16,9:48,2.07,high,11840,Cape Woolamai
Tide1003,2021-12-16,16:11,0.74,low,11840,Cape Woolamai
Tide1004,2021-12-16,23:23,2.2,high,11840,Cape Woolamai
Tide1005,2021-12-17,4:54,1.32,low,11840,Cape Woolamai
Tide1006,2021-12-17,10:43,1.99,high,11840,Cape Woolamai
Tide1007,2021-12-17,17:09,0.71,low,11840,Cape Woolamai
Tide1008,2021-12-18,0:17,2.29,high,11840,Cape Woolamai
Tide1009,2021-12-18,6:04,1.31,low,11840,Cape Woolamai
Tide1010,2021-12-18,11:39,1.96,high,11840,Cape Woolamai
Tide1011,2021-12-18,18:00,0.66,low,11840,Cape Woolamai
Tide1012,2021-12-19,1:04,2.4,high,11840,Cape Woolamai
Tide1013,2021-12-19,7:01,1.24,low,11840,Cape Woolamai
Tide1014,2021-12-19,12:29,1.98,high,11840,Cape Woolamai
Tide1015,2021-12-19,18:46,0.59,low,11840,Cape Woolamai
Tide1016,2021-12-20,1:45,2.5,high,11840,Cape Woolamai
Tide1017,2021-12-20,7:48,1.16,low,11840,Cape Woolamai
Tide1018,2021-12-20,13:14,2.04,high,11840,Cape Woolamai
Tide1019,2021-12-20,19:27,0.51,low,11840,Cape Woolamai
Tide1020,2021-12-21,2:24,2.59,high,11840,Cape Woolamai
Tide1021,2021-12-21,8:30,1.09,low,11840,Cape Woolamai
Tide1022,2021-12-21,13:56,2.11,high,11840,Cape Woolamai
Tide1023,2021-12-21,20:05,0.45,low,11840,Cape Woolamai
Tide1024,2021-12-22,3:00,2.66,high,11840,Cape Woolamai
Tide1025,2021-12-22,9:06,1.03,low,11840,Cape Woolamai
Tide1026,2021-12-22,14:36,2.17,high,11840,Cape Woolamai
Tide1027,2021-12-22,20:42,0.41,low,11840,Cape Woolamai
Tide1028,2021-12-23,3:37,2.7,high,11840,Cape Woolamai
Tide1029,2021-12-23,9:41,0.99,low,11840,Cape Woolamai
Tide1030,2021-12-23,15:15,2.21,high,11840,Cape Woolamai
Tide1031,2021-12-23,21:17,0.4,low,11840,Cape Woolamai
Tide1032,2021-12-24,4:14,2.7,high,11840,Cape Woolamai
Tide1033,2021-12-24,10:14,0.95,low,11840,Cape Woolamai
Tide1034,2021-12-24,15:56,2.21,high,11840,Cape Woolamai
Tide1035,2021-12-24,21:53,0.43,low,11840,Cape Woolamai
Tide1036,2021-12-25,4:51,2.66,high,11840,Cape Woolamai
Tide1037,2021-12-25,10:46,0.92,low,11840,Cape Woolamai
Tide1038,2021-12-25,16:38,2.2,high,11840,Cape Woolamai
Tide1039,2021-12-25,22:30,0.5,low,11840,Cape Woolamai
Tide1040,2021-12-26,5:27,2.6,high,11840,Cape Woolamai
Tide1041,2021-12-26,11:18,0.86,low,11840,Cape Woolamai
Tide1042,2021-12-26,17:25,2.18,high,11840,Cape Woolamai
Tide1043,2021-12-26,23:09,0.59,low,11840,Cape Woolamai
Tide1044,2021-12-27,6:03,2.53,high,11840,Cape Woolamai
Tide1045,2021-12-27,11:54,0.79,low,11840,Cape Woolamai
Tide1046,2021-12-27,18:16,2.16,high,11840,Cape Woolamai
Tide1047,2021-12-27,23:52,0.71,low,11840,Cape Woolamai
Tide1048,2021-12-28,6:40,2.45,high,11840,Cape Woolamai
Tide1049,2021-12-28,12:33,0.69,low,11840,Cape Woolamai
Tide1050,2021-12-28,19:13,2.18,high,11840,Cape Woolamai
Tide1051,2021-12-29,0:40,0.84,low,11840,Cape Woolamai
Tide1052,2021-12-29,7:17,2.37,high,11840,Cape Woolamai
Tide1053,2021-12-29,13:18,0.58,low,11840,Cape Woolamai
Tide1054,2021-12-29,20:15,2.22,high,11840,Cape Woolamai
Tide1055,2021-12-30,1:33,0.97,low,11840,Cape Woolamai
Tide1056,2021-12-30,7:58,2.3,high,11840,Cape Woolamai
Tide1057,2021-12-30,14:07,0.47,low,11840,Cape Woolamai
Tide1058,2021-12-30,21:20,2.3,high,11840,Cape Woolamai
Tide1059,2021-12-31,2:32,1.09,low,11840,Cape Woolamai
Tide1060,2021-12-31,8:48,2.24,high,11840,Cape Woolamai
Tide1061,2021-12-31,15:03,0.38,low,11840,Cape Woolamai
Tide1062,2021-12-31,22:27,2.4,high,11840,Cape Woolamai
Tide1063,2021-04-01,3:09,2.57,high,12454,Kilcunda
Tide1064,2021-04-01,9:05,0.26,low,12454,Kilcunda
Tide1065,2021-04-01,15:52,2.87,high,12454,Kilcunda
Tide1066,2021-04-01,21:40,0.67,low,12454,Kilcunda
Tide1067,2021-04-02,3:53,2.6,high,12454,Kilcunda
Tide1068,2021-04-02,9:50,0.12,low,12454,Kilcunda
Tide1069,2021-04-02,16:41,2.93,high,12454,Kilcunda
Tide1070,2021-04-02,22:27,0.68,low,12454,Kilcunda
Tide1071,2021-04-03,4:36,2.6,high,12454,Kilcunda
Tide1072,2021-04-03,10:35,0.06,low,12454,Kilcunda
Tide1073,2021-04-03,17:29,2.92,high,12454,Kilcunda
Tide1074,2021-04-03,23:12,0.71,low,12454,Kilcunda
Tide1075,2021-04-04,4:18,2.57,high,12454,Kilcunda
Tide1076,2021-04-04,10:20,0.08,low,12454,Kilcunda
Tide1077,2021-04-04,17:15,2.85,high,12454,Kilcunda
Tide1078,2021-04-04,22:56,0.77,low,12454,Kilcunda
Tide1079,2021-04-05,5:01,2.51,high,12454,Kilcunda
Tide1080,2021-04-05,11:06,0.16,low,12454,Kilcunda
Tide1081,2021-04-05,18:03,2.72,high,12454,Kilcunda
Tide1082,2021-04-05,23:42,0.84,low,12454,Kilcunda
Tide1083,2021-04-06,5:45,2.42,high,12454,Kilcunda
Tide1084,2021-04-06,11:54,0.31,low,12454,Kilcunda
Tide1085,2021-04-06,18:52,2.56,high,12454,Kilcunda
Tide1086,2021-04-07,0:30,0.94,low,12454,Kilcunda
Tide1087,2021-04-07,6:34,2.29,high,12454,Kilcunda
Tide1088,2021-04-07,12:46,0.49,low,12454,Kilcunda
Tide1089,2021-04-07,19:48,2.4,high,12454,Kilcunda
Tide1090,2021-04-08,1:22,1.04,low,12454,Kilcunda
Tide1091,2021-04-08,7:36,2.16,high,12454,Kilcunda
Tide1092,2021-04-08,13:42,0.69,low,12454,Kilcunda
Tide1093,2021-04-08,20:53,2.27,high,12454,Kilcunda
Tide1094,2021-04-09,2:24,1.12,low,12454,Kilcunda
Tide1095,2021-04-09,8:57,2.07,high,12454,Kilcunda
Tide1096,2021-04-09,14:49,0.88,low,12454,Kilcunda
Tide1097,2021-04-09,22:01,2.2,high,12454,Kilcunda
Tide1098,2021-04-10,3:39,1.14,low,12454,Kilcunda
Tide1099,2021-04-10,10:23,2.07,high,12454,Kilcunda
Tide1100,2021-04-10,16:07,1,low,12454,Kilcunda
Tide1101,2021-04-10,23:05,2.19,high,12454,Kilcunda
Tide1102,2021-04-11,4:58,1.07,low,12454,Kilcunda
Tide1103,2021-04-11,11:33,2.16,high,12454,Kilcunda
Tide1104,2021-04-11,17:25,1.03,low,12454,Kilcunda
Tide1105,2021-04-11,23:58,2.22,high,12454,Kilcunda
Tide1106,2021-04-12,6:02,0.93,low,12454,Kilcunda
Tide1107,2021-04-12,12:30,2.3,high,12454,Kilcunda
Tide1108,2021-04-12,18:29,0.99,low,12454,Kilcunda
Tide1109,2021-04-13,0:43,2.27,high,12454,Kilcunda
Tide1110,2021-04-13,6:50,0.77,low,12454,Kilcunda
Tide1111,2021-04-13,13:18,2.44,high,12454,Kilcunda
Tide1112,2021-04-13,19:20,0.94,low,12454,Kilcunda
Tide1113,2021-04-14,1:21,2.31,high,12454,Kilcunda
Tide1114,2021-04-14,7:29,0.63,low,12454,Kilcunda
Tide1115,2021-04-14,13:57,2.56,high,12454,Kilcunda
Tide1116,2021-04-14,20:02,0.89,low,12454,Kilcunda
Tide1117,2021-04-15,1:55,2.35,high,12454,Kilcunda
Tide1118,2021-04-15,8:03,0.52,low,12454,Kilcunda
Tide1119,2021-04-15,14:33,2.66,high,12454,Kilcunda
Tide1120,2021-04-15,20:39,0.86,low,12454,Kilcunda
Tide1121,2021-04-16,2:25,2.38,high,12454,Kilcunda
Tide1122,2021-04-16,8:34,0.45,low,12454,Kilcunda
Tide1123,2021-04-16,15:07,2.72,high,12454,Kilcunda
Tide1124,2021-04-16,21:12,0.85,low,12454,Kilcunda
Tide1125,2021-04-17,2:55,2.38,high,12454,Kilcunda
Tide1126,2021-04-17,9:03,0.43,low,12454,Kilcunda
Tide1127,2021-04-17,15:40,2.73,high,12454,Kilcunda
Tide1128,2021-04-17,21:43,0.88,low,12454,Kilcunda
Tide1129,2021-04-18,3:25,2.37,high,12454,Kilcunda
Tide1130,2021-04-18,9:31,0.43,low,12454,Kilcunda
Tide1131,2021-04-18,16:12,2.7,high,12454,Kilcunda
Tide1132,2021-04-18,22:12,0.93,low,12454,Kilcunda
Tide1133,2021-04-19,3:55,2.34,high,12454,Kilcunda
Tide1134,2021-04-19,10:00,0.46,low,12454,Kilcunda
Tide1135,2021-04-19,16:47,2.64,high,12454,Kilcunda
Tide1136,2021-04-19,22:41,1,low,12454,Kilcunda
Tide1137,2021-04-20,4:26,2.29,high,12454,Kilcunda
Tide1138,2021-04-20,10:32,0.5,low,12454,Kilcunda
Tide1139,2021-04-20,17:24,2.55,high,12454,Kilcunda
Tide1140,2021-04-20,23:12,1.06,low,12454,Kilcunda
Tide1141,2021-04-21,5:00,2.23,high,12454,Kilcunda
Tide1142,2021-04-21,11:09,0.56,low,12454,Kilcunda
Tide1143,2021-04-21,18:06,2.46,high,12454,Kilcunda
Tide1144,2021-04-21,23:50,1.11,low,12454,Kilcunda
Tide1145,2021-04-22,5:41,2.17,high,12454,Kilcunda
Tide1146,2021-04-22,11:53,0.63,low,12454,Kilcunda
Tide1147,2021-04-22,18:54,2.37,high,12454,Kilcunda
Tide1148,2021-04-23,0:35,1.14,low,12454,Kilcunda
Tide1149,2021-04-23,6:36,2.11,high,12454,Kilcunda
Tide1150,2021-04-23,12:45,0.73,low,12454,Kilcunda
Tide1151,2021-04-23,19:51,2.3,high,12454,Kilcunda
Tide1152,2021-04-24,1:28,1.13,low,12454,Kilcunda
Tide1153,2021-04-24,7:54,2.09,high,12454,Kilcunda
Tide1154,2021-04-24,13:46,0.84,low,12454,Kilcunda
Tide1155,2021-04-24,20:55,2.27,high,12454,Kilcunda
Tide1156,2021-04-25,2:34,1.07,low,12454,Kilcunda
Tide1157,2021-04-25,9:22,2.15,high,12454,Kilcunda
Tide1158,2021-04-25,14:58,0.94,low,12454,Kilcunda
Tide1159,2021-04-25,22:00,2.28,high,12454,Kilcunda
Tide1160,2021-04-26,3:46,0.93,low,12454,Kilcunda
Tide1161,2021-04-26,10:39,2.32,high,12454,Kilcunda
Tide1162,2021-04-26,16:18,0.98,low,12454,Kilcunda
Tide1163,2021-04-26,22:59,2.33,high,12454,Kilcunda
Tide1164,2021-04-27,4:54,0.73,low,12454,Kilcunda
Tide1165,2021-04-27,11:45,2.53,high,12454,Kilcunda
Tide1166,2021-04-27,17:32,0.96,low,12454,Kilcunda
Tide1167,2021-04-27,23:55,2.39,high,12454,Kilcunda
Tide1168,2021-04-28,5:52,0.49,low,12454,Kilcunda
Tide1169,2021-04-28,12:45,2.74,high,12454,Kilcunda
Tide1170,2021-04-28,18:35,0.9,low,12454,Kilcunda
Tide1171,2021-04-29,0:46,2.46,high,12454,Kilcunda
Tide1172,2021-04-29,6:46,0.29,low,12454,Kilcunda
Tide1173,2021-04-29,13:40,2.92,high,12454,Kilcunda
Tide1174,2021-04-29,19:31,0.85,low,12454,Kilcunda
Tide1175,2021-04-30,1:36,2.52,high,12454,Kilcunda
Tide1176,2021-04-30,7:35,0.14,low,12454,Kilcunda
Tide1177,2021-04-30,14:33,3.02,high,12454,Kilcunda
Tide1178,2021-04-30,20:21,0.8,low,12454,Kilcunda
Tide1179,2021-05-01,2:25,2.56,high,12454,Kilcunda
Tide1180,2021-05-01,8:24,0.06,low,12454,Kilcunda
Tide1181,2021-05-01,15:22,3.05,high,12454,Kilcunda
Tide1182,2021-05-01,21:09,0.78,low,12454,Kilcunda
Tide1183,2021-05-02,3:11,2.57,high,12454,Kilcunda
Tide1184,2021-05-02,9:12,0.07,low,12454,Kilcunda
Tide1185,2021-05-02,16:10,3.01,high,12454,Kilcunda
Tide1186,2021-05-02,21:56,0.78,low,12454,Kilcunda
Tide1187,2021-05-03,3:58,2.55,high,12454,Kilcunda
Tide1188,2021-05-03,10:00,0.15,low,12454,Kilcunda
Tide1189,2021-05-03,16:56,2.9,high,12454,Kilcunda
Tide1190,2021-05-03,22:42,0.8,low,12454,Kilcunda
Tide1191,2021-05-04,4:45,2.48,high,12454,Kilcunda
Tide1192,2021-05-04,10:49,0.29,low,12454,Kilcunda
Tide1193,2021-05-04,17:42,2.75,high,12454,Kilcunda
Tide1194,2021-05-04,23:29,0.85,low,12454,Kilcunda
Tide1195,2021-05-05,5:34,2.38,high,12454,Kilcunda
Tide1196,2021-05-05,11:37,0.48,low,12454,Kilcunda
Tide1197,2021-05-05,18:30,2.59,high,12454,Kilcunda
Tide1198,2021-05-06,0:17,0.91,low,12454,Kilcunda
Tide1199,2021-05-06,6:29,2.26,high,12454,Kilcunda
Tide1200,2021-05-06,12:28,0.69,low,12454,Kilcunda
Tide1201,2021-05-06,19:22,2.42,high,12454,Kilcunda
Tide1202,2021-05-07,1:09,0.98,low,12454,Kilcunda
Tide1203,2021-05-07,7:36,2.14,high,12454,Kilcunda
Tide1204,2021-05-07,13:23,0.9,low,12454,Kilcunda
Tide1205,2021-05-07,20:18,2.29,high,12454,Kilcunda
Tide1206,2021-05-08,2:08,1.03,low,12454,Kilcunda
Tide1207,2021-05-08,8:55,2.09,high,12454,Kilcunda
Tide1208,2021-05-08,14:27,1.09,low,12454,Kilcunda
Tide1209,2021-05-08,21:19,2.19,high,12454,Kilcunda
Tide1210,2021-05-09,3:18,1.03,low,12454,Kilcunda
Tide1211,2021-05-09,10:10,2.12,high,12454,Kilcunda
Tide1212,2021-05-09,15:45,1.21,low,12454,Kilcunda
Tide1213,2021-05-09,22:17,2.14,high,12454,Kilcunda
Tide1214,2021-05-10,4:27,0.96,low,12454,Kilcunda
Tide1215,2021-05-10,11:14,2.22,high,12454,Kilcunda
Tide1216,2021-05-10,17:02,1.23,low,12454,Kilcunda
Tide1217,2021-05-10,23:10,2.13,high,12454,Kilcunda
Tide1218,2021-05-11,5:23,0.85,low,12454,Kilcunda
Tide1219,2021-05-11,12:06,2.36,high,12454,Kilcunda
Tide1220,2021-05-11,18:05,1.19,low,12454,Kilcunda
Tide1221,2021-05-11,23:55,2.15,high,12454,Kilcunda
Tide1222,2021-05-12,6:08,0.73,low,12454,Kilcunda
Tide1223,2021-05-12,12:49,2.5,high,12454,Kilcunda
Tide1224,2021-05-12,18:54,1.11,low,12454,Kilcunda
Tide1225,2021-05-13,0:34,2.19,high,12454,Kilcunda
Tide1226,2021-05-13,6:47,0.61,low,12454,Kilcunda
Tide1227,2021-05-13,13:26,2.63,high,12454,Kilcunda
Tide1228,2021-05-13,19:35,1.04,low,12454,Kilcunda
Tide1229,2021-05-14,1:10,2.24,high,12454,Kilcunda
Tide1230,2021-05-14,7:21,0.52,low,12454,Kilcunda
Tide1231,2021-05-14,14:02,2.73,high,12454,Kilcunda
Tide1232,2021-05-14,20:12,0.99,low,12454,Kilcunda
Tide1233,2021-05-15,1:45,2.29,high,12454,Kilcunda
Tide1234,2021-05-15,7:53,0.46,low,12454,Kilcunda
Tide1235,2021-05-15,14:37,2.79,high,12454,Kilcunda
Tide1236,2021-05-15,20:46,0.97,low,12454,Kilcunda
Tide1237,2021-05-16,2:19,2.32,high,12454,Kilcunda
Tide1238,2021-05-16,8:24,0.43,low,12454,Kilcunda
Tide1239,2021-05-16,15:12,2.8,high,12454,Kilcunda
Tide1240,2021-05-16,21:17,0.98,low,12454,Kilcunda
Tide1241,2021-05-17,2:53,2.32,high,12454,Kilcunda
Tide1242,2021-05-17,8:56,0.43,low,12454,Kilcunda
Tide1243,2021-05-17,15:48,2.77,high,12454,Kilcunda
Tide1244,2021-05-17,21:47,1.01,low,12454,Kilcunda
Tide1245,2021-05-18,3:27,2.3,high,12454,Kilcunda
Tide1246,2021-05-18,9:29,0.46,low,12454,Kilcunda
Tide1247,2021-05-18,16:25,2.7,high,12454,Kilcunda
Tide1248,2021-05-18,22:18,1.04,low,12454,Kilcunda
Tide1249,2021-05-19,4:04,2.26,high,12454,Kilcunda
Tide1250,2021-05-19,10:05,0.52,low,12454,Kilcunda
Tide1251,2021-05-19,17:04,2.61,high,12454,Kilcunda
Tide1252,2021-05-19,22:51,1.05,low,12454,Kilcunda
Tide1253,2021-05-20,4:45,2.21,high,12454,Kilcunda
Tide1254,2021-05-20,10:46,0.59,low,12454,Kilcunda
Tide1255,2021-05-20,17:44,2.53,high,12454,Kilcunda
Tide1256,2021-05-20,23:32,1.04,low,12454,Kilcunda
Tide1257,2021-05-21,5:35,2.16,high,12454,Kilcunda
Tide1258,2021-05-21,11:32,0.7,low,12454,Kilcunda
Tide1259,2021-05-21,18:29,2.45,high,12454,Kilcunda
Tide1260,2021-05-22,0:17,0.99,low,12454,Kilcunda
Tide1261,2021-05-22,6:39,2.14,high,12454,Kilcunda
Tide1262,2021-05-22,12:24,0.82,low,12454,Kilcunda
Tide1263,2021-05-22,19:19,2.38,high,12454,Kilcunda
Tide1264,2021-05-23,1:09,0.91,low,12454,Kilcunda
Tide1265,2021-05-23,7:54,2.18,high,12454,Kilcunda
Tide1266,2021-05-23,13:24,0.95,low,12454,Kilcunda
Tide1267,2021-05-23,20:13,2.33,high,12454,Kilcunda
Tide1268,2021-05-24,2:08,0.8,low,12454,Kilcunda
Tide1269,2021-05-24,9:11,2.29,high,12454,Kilcunda
Tide1270,2021-05-24,14:34,1.06,low,12454,Kilcunda
Tide1271,2021-05-24,21:13,2.31,high,12454,Kilcunda
Tide1272,2021-05-25,3:13,0.65,low,12454,Kilcunda
Tide1273,2021-05-25,10:22,2.46,high,12454,Kilcunda
Tide1274,2021-05-25,15:50,1.12,low,12454,Kilcunda
Tide1275,2021-05-25,22:14,2.31,high,12454,Kilcunda
Tide1276,2021-05-26,4:18,0.48,low,12454,Kilcunda
Tide1277,2021-05-26,11:25,2.65,high,12454,Kilcunda
Tide1278,2021-05-26,17:04,1.11,low,12454,Kilcunda
Tide1279,2021-05-26,23:13,2.35,high,12454,Kilcunda
Tide1280,2021-05-27,5:19,0.31,low,12454,Kilcunda
Tide1281,2021-05-27,12:24,2.83,high,12454,Kilcunda
Tide1282,2021-05-27,18:08,1.05,low,12454,Kilcunda
Tide1283,2021-05-28,0:10,2.4,high,12454,Kilcunda
Tide1284,2021-05-28,6:15,0.18,low,12454,Kilcunda
Tide1285,2021-05-28,13:20,2.96,high,12454,Kilcunda
Tide1286,2021-05-28,19:06,0.97,low,12454,Kilcunda
Tide1287,2021-05-29,1:06,2.46,high,12454,Kilcunda
Tide1288,2021-05-29,7:09,0.1,low,12454,Kilcunda
Tide1289,2021-05-29,14:12,3.02,high,12454,Kilcunda
Tide1290,2021-05-29,20:00,0.9,low,12454,Kilcunda
Tide1291,2021-05-30,1:59,2.5,high,12454,Kilcunda
Tide1292,2021-05-30,8:01,0.09,low,12454,Kilcunda
Tide1293,2021-05-30,15:03,3.02,high,12454,Kilcunda
Tide1294,2021-05-30,20:51,0.85,low,12454,Kilcunda
Tide1295,2021-05-31,2:51,2.52,high,12454,Kilcunda
Tide1296,2021-05-31,8:52,0.15,low,12454,Kilcunda
Tide1297,2021-05-31,15:51,2.96,high,12454,Kilcunda
Tide1298,2021-05-31,21:40,0.81,low,12454,Kilcunda
Tide1299,2021-06-01,3:42,2.49,high,12454,Kilcunda
Tide1300,2021-06-01,9:43,0.26,low,12454,Kilcunda
Tide1301,2021-06-01,16:38,2.86,high,12454,Kilcunda
Tide1302,2021-06-01,22:29,0.8,low,12454,Kilcunda
Tide1303,2021-06-02,4:33,2.43,high,12454,Kilcunda
Tide1304,2021-06-02,10:33,0.42,low,12454,Kilcunda
Tide1305,2021-06-02,17:23,2.73,high,12454,Kilcunda
Tide1306,2021-06-02,23:16,0.8,low,12454,Kilcunda
Tide1307,2021-06-03,5:26,2.33,high,12454,Kilcunda
Tide1308,2021-06-03,11:21,0.61,low,12454,Kilcunda
Tide1309,2021-06-03,18:06,2.59,high,12454,Kilcunda
Tide1310,2021-06-04,0:04,0.82,low,12454,Kilcunda
Tide1311,2021-06-04,6:24,2.23,high,12454,Kilcunda
Tide1312,2021-06-04,12:10,0.82,low,12454,Kilcunda
Tide1313,2021-06-04,18:50,2.44,high,12454,Kilcunda
Tide1314,2021-06-05,0:53,0.85,low,12454,Kilcunda
Tide1315,2021-06-05,7:26,2.15,high,12454,Kilcunda
Tide1316,2021-06-05,13:02,1.03,low,12454,Kilcunda
Tide1317,2021-06-05,19:34,2.3,high,12454,Kilcunda
Tide1318,2021-06-06,1:46,0.88,low,12454,Kilcunda
Tide1319,2021-06-06,8:35,2.12,high,12454,Kilcunda
Tide1320,2021-06-06,14:00,1.21,low,12454,Kilcunda
Tide1321,2021-06-06,20:22,2.18,high,12454,Kilcunda
Tide1322,2021-06-07,2:43,0.88,low,12454,Kilcunda
Tide1323,2021-06-07,9:41,2.15,high,12454,Kilcunda
Tide1324,2021-06-07,15:10,1.32,low,12454,Kilcunda
Tide1325,2021-06-07,21:12,2.09,high,12454,Kilcunda
Tide1326,2021-06-08,3:42,0.85,low,12454,Kilcunda
Tide1327,2021-06-08,10:40,2.23,high,12454,Kilcunda
Tide1328,2021-06-08,16:25,1.35,low,12454,Kilcunda
Tide1329,2021-06-08,22:06,2.04,high,12454,Kilcunda
Tide1330,2021-06-09,4:35,0.79,low,12454,Kilcunda
Tide1331,2021-06-09,11:29,2.35,high,12454,Kilcunda
Tide1332,2021-06-09,17:28,1.31,low,12454,Kilcunda
Tide1333,2021-06-09,22:56,2.04,high,12454,Kilcunda
Tide1334,2021-06-10,5:21,0.7,low,12454,Kilcunda
Tide1335,2021-06-10,12:12,2.48,high,12454,Kilcunda
Tide1336,2021-06-10,18:20,1.24,low,12454,Kilcunda
Tide1337,2021-06-10,23:42,2.08,high,12454,Kilcunda
Tide1338,2021-06-11,6:03,0.61,low,12454,Kilcunda
Tide1339,2021-06-11,12:53,2.6,high,12454,Kilcunda
Tide1340,2021-06-11,19:04,1.16,low,12454,Kilcunda
Tide1341,2021-06-12,0:25,2.14,high,12454,Kilcunda
Tide1342,2021-06-12,6:40,0.52,low,12454,Kilcunda
Tide1343,2021-06-12,13:31,2.7,high,12454,Kilcunda
Tide1344,2021-06-12,19:42,1.1,low,12454,Kilcunda
Tide1345,2021-06-13,1:07,2.2,high,12454,Kilcunda
Tide1346,2021-06-13,7:17,0.45,low,12454,Kilcunda
Tide1347,2021-06-13,14:10,2.76,high,12454,Kilcunda
Tide1348,2021-06-13,20:18,1.06,low,12454,Kilcunda
Tide1349,2021-06-14,1:47,2.24,high,12454,Kilcunda
Tide1350,2021-06-14,7:52,0.42,low,12454,Kilcunda
Tide1351,2021-06-14,14:49,2.77,high,12454,Kilcunda
Tide1352,2021-06-14,20:51,1.04,low,12454,Kilcunda
Tide1353,2021-06-15,2:26,2.26,high,12454,Kilcunda
Tide1354,2021-06-15,8:29,0.42,low,12454,Kilcunda
Tide1355,2021-06-15,15:27,2.75,high,12454,Kilcunda
Tide1356,2021-06-15,21:24,1.02,low,12454,Kilcunda
Tide1357,2021-06-16,3:09,2.26,high,12454,Kilcunda
Tide1358,2021-06-16,9:06,0.46,low,12454,Kilcunda
Tide1359,2021-06-16,16:07,2.7,high,12454,Kilcunda
Tide1360,2021-06-16,21:59,0.99,low,12454,Kilcunda
Tide1361,2021-06-17,3:53,2.23,high,12454,Kilcunda
Tide1362,2021-06-17,9:47,0.53,low,12454,Kilcunda
Tide1363,2021-06-17,16:46,2.62,high,12454,Kilcunda
Tide1364,2021-06-17,22:35,0.94,low,12454,Kilcunda
Tide1365,2021-06-18,4:42,2.2,high,12454,Kilcunda
Tide1366,2021-06-18,10:31,0.63,low,12454,Kilcunda
Tide1367,2021-06-18,17:25,2.55,high,12454,Kilcunda
Tide1368,2021-06-18,23:16,0.85,low,12454,Kilcunda
Tide1369,2021-06-19,5:39,2.2,high,12454,Kilcunda
Tide1370,2021-06-19,11:18,0.75,low,12454,Kilcunda
Tide1371,2021-06-19,18:05,2.48,high,12454,Kilcunda
Tide1372,2021-06-20,0:00,0.75,low,12454,Kilcunda
Tide1373,2021-06-20,6:40,2.23,high,12454,Kilcunda
Tide1374,2021-06-20,12:10,0.88,low,12454,Kilcunda
Tide1375,2021-06-20,18:48,2.42,high,12454,Kilcunda
Tide1376,2021-06-21,0:50,0.63,low,12454,Kilcunda
Tide1377,2021-06-21,7:47,2.3,high,12454,Kilcunda
Tide1378,2021-06-21,13:07,1.01,low,12454,Kilcunda
Tide1379,2021-06-21,19:35,2.36,high,12454,Kilcunda
Tide1380,2021-06-22,1:43,0.51,low,12454,Kilcunda
