ID,date,time,height,type,location_id,location_name
Tide1703,2021-05-28,18:53:00,1.18,low,12614,Lorne
Tide1704,2021-05-29,0:55:00,2.2,high,12614,Lorne
Tide1705,2021-05-29,6:44:00,0.33,low,12614,Lorne
Tide1706,2021-05-29,14:01:00,2.81,high,12614,Lorne
Tide1707,2021-05-29,19:43:00,1.12,low,12614,Lorne
Tide1708,2021-05-30,1:45:00,2.24,high,12614,Lorne
Tide1709,2021-05-30,7:35:00,0.33,low,12614,Lorne
Tide1710,2021-05-30,14:49:00,2.79,high,12614,Lorne
Tide1711,2021-05-30,20:30:00,1.07,low,12614,Lorne
Tide1712,2021-05-31,2:34:00,2.25,high,12614,Lorne
Tide1713,2021-05-31,8:25:00,0.39,low,12614,Lorne
Tide1714,2021-05-31,15:35:00,2.71,high,12614,Lorne
Tide1715,2021-05-31,21:16:00,1.03,low,12614,Lorne
Tide1716,2021-06-01,3:24:00,2.22,high,12614,Lorne
Tide1717,2021-06-01,9:15:00,0.51,low,12614,Lorne
Tide1718,2021-06-01,16:20:00,2.61,high,12614,Lorne
Tide1719,2021-06-01,22:03:00,1.01,low,12614,Lorne
Tide1720,2021-06-02,4:15:00,2.17,high,12614,Lorne
Tide1721,2021-06-02,10:04:00,0.66,low,12614,Lorne
Tide1722,2021-06-02,17:05:00,2.48,high,12614,Lorne
Tide1723,2021-06-02,22:50:00,1,low,12614,Lorne
Tide1724,2021-06-03,5:11:00,2.1,high,12614,Lorne
Tide1725,2021-06-03,10:54:00,0.84,low,12614,Lorne
Tide1726,2021-06-03,17:51:00,2.36,high,12614,Lorne
Tide1727,2021-06-03,23:39:00,1,low,12614,Lorne
Tide1728,2021-06-04,6:12:00,2.03,high,12614,Lorne
Tide1729,2021-06-04,11:45:00,1.01,low,12614,Lorne
Tide1730,2021-06-04,18:39:00,2.24,high,12614,Lorne
Tide1731,2021-06-05,0:29:00,1.01,low,12614,Lorne
Tide1732,2021-06-05,7:19:00,1.99,high,12614,Lorne
Tide1733,2021-06-05,12:38:00,1.18,low,12614,Lorne
Tide1734,2021-06-05,19:30:00,2.13,high,12614,Lorne
Tide1735,2021-06-06,1:21:00,1.02,low,12614,Lorne
Tide1736,2021-06-06,8:30:00,2,high,12614,Lorne
Tide1737,2021-06-06,13:39:00,1.32,low,12614,Lorne
Tide1738,2021-06-06,20:23:00,2.04,high,12614,Lorne
Tide1739,2021-06-07,2:18:00,1.01,low,12614,Lorne
Tide1740,2021-06-07,9:37:00,2.06,high,12614,Lorne
Tide1741,2021-06-07,14:50:00,1.41,low,12614,Lorne
Tide1742,2021-06-07,21:18:00,1.98,high,12614,Lorne
Tide1743,2021-06-08,3:17:00,0.97,low,12614,Lorne
Tide1744,2021-06-08,10:35:00,2.17,high,12614,Lorne
Tide1745,2021-06-08,16:07:00,1.44,low,12614,Lorne
Tide1746,2021-06-08,22:12:00,1.95,high,12614,Lorne
Tide1747,2021-06-09,4:13:00,0.91,low,12614,Lorne
Tide1748,2021-06-09,11:25:00,2.28,high,12614,Lorne
Tide1749,2021-06-09,17:12:00,1.41,low,12614,Lorne
Tide1750,2021-06-09,23:00:00,1.96,high,12614,Lorne
Tide1751,2021-06-10,5:00:00,0.84,low,12614,Lorne
Tide1752,2021-06-10,12:08:00,2.4,high,12614,Lorne
Tide1753,2021-06-10,18:02:00,1.36,low,12614,Lorne
Tide1754,2021-06-10,23:45:00,1.98,high,12614,Lorne
Tide1755,2021-06-11,5:42:00,0.77,low,12614,Lorne
Tide1756,2021-06-11,12:46:00,2.49,high,12614,Lorne
Tide1757,2021-06-11,18:45:00,1.31,low,12614,Lorne
Tide1758,2021-06-12,0:25:00,2.02,high,12614,Lorne
Tide1759,2021-06-12,6:20:00,0.72,low,12614,Lorne
Tide1760,2021-06-12,13:23:00,2.56,high,12614,Lorne
Tide1761,2021-06-12,19:22:00,1.26,low,12614,Lorne
Tide1762,2021-06-13,1:04:00,2.06,high,12614,Lorne
Tide1763,2021-06-13,6:57:00,0.68,low,12614,Lorne
Tide1764,2021-06-13,13:59:00,2.6,high,12614,Lorne
Tide1765,2021-06-13,19:57:00,1.23,low,12614,Lorne
Tide1766,2021-06-14,1:43:00,2.09,high,12614,Lorne
Tide1767,2021-06-14,7:32:00,0.67,low,12614,Lorne
Tide1768,2021-06-14,14:35:00,2.61,high,12614,Lorne
Tide1769,2021-06-14,20:30:00,1.2,low,12614,Lorne
Tide1770,2021-06-15,2:21:00,2.1,high,12614,Lorne
Tide1771,2021-06-15,8:07:00,0.68,low,12614,Lorne
Tide1772,2021-06-15,15:11:00,2.59,high,12614,Lorne
Tide1773,2021-06-15,21:04:00,1.17,low,12614,Lorne
Tide1774,2021-06-16,3:00:00,2.1,high,12614,Lorne
Tide1775,2021-06-16,8:44:00,0.71,low,12614,Lorne
Tide1776,2021-06-16,15:47:00,2.54,high,12614,Lorne
Tide1777,2021-06-16,21:39:00,1.14,low,12614,Lorne
Tide1778,2021-06-17,3:40:00,2.08,high,12614,Lorne
Tide1779,2021-06-17,9:21:00,0.77,low,12614,Lorne
Tide1780,2021-06-17,16:24:00,2.48,high,12614,Lorne
Tide1781,2021-06-17,22:15:00,1.11,low,12614,Lorne
Tide1782,2021-06-18,4:24:00,2.06,high,12614,Lorne
Tide1783,2021-06-18,10:02:00,0.85,low,12614,Lorne
Tide1784,2021-06-18,17:01:00,2.4,high,12614,Lorne
Tide1785,2021-06-18,22:51:00,1.05,low,12614,Lorne
Tide1786,2021-06-19,5:15:00,2.05,high,12614,Lorne
Tide1787,2021-06-19,10:46:00,0.96,low,12614,Lorne
Tide1788,2021-06-19,17:42:00,2.31,high,12614,Lorne
Tide1789,2021-06-19,23:32:00,0.99,low,12614,Lorne
Tide1790,2021-06-20,6:16:00,2.06,high,12614,Lorne
Tide1791,2021-06-20,11:37:00,1.1,low,12614,Lorne
Tide1792,2021-06-20,18:26:00,2.22,high,12614,Lorne
Tide1793,2021-06-21,0:18:00,0.91,low,12614,Lorne
Tide1794,2021-06-21,7:26:00,2.11,high,12614,Lorne
Tide1795,2021-06-21,12:35:00,1.25,low,12614,Lorne
Tide1796,2021-06-21,19:17:00,2.14,high,12614,Lorne
Tide1797,2021-06-22,1:11:00,0.82,low,12614,Lorne
Tide1798,2021-06-22,8:39:00,2.21,high,12614,Lorne
Tide1799,2021-06-22,13:44:00,1.37,low,12614,Lorne
Tide1800,2021-06-22,20:15:00,2.08,high,12614,Lorne
Tide1801,2021-06-23,2:11:00,0.72,low,12614,Lorne
Tide1802,2021-06-23,9:49:00,2.34,high,12614,Lorne
Tide1803,2021-06-23,15:02:00,1.45,low,12614,Lorne
Tide1804,2021-06-23,21:19:00,2.05,high,12614,Lorne
Tide1805,2021-06-24,3:16:00,0.63,low,12614,Lorne
Tide1806,2021-06-24,10:56:00,2.48,high,12614,Lorne
Tide1807,2021-06-24,16:26:00,1.45,low,12614,Lorne
Tide1808,2021-06-24,22:27:00,2.06,high,12614,Lorne
Tide1809,2021-06-25,4:24:00,0.53,low,12614,Lorne
Tide1810,2021-06-25,11:57:00,2.61,high,12614,Lorne
Tide1811,2021-06-25,17:36:00,1.38,low,12614,Lorne
Tide1812,2021-06-25,23:32:00,2.1,high,12614,Lorne
Tide1813,2021-06-26,5:27:00,0.46,low,12614,Lorne
Tide1814,2021-06-26,12:53:00,2.69,high,12614,Lorne
Tide1815,2021-06-26,18:34:00,1.29,low,12614,Lorne
Tide1816,2021-06-27,0:33:00,2.16,high,12614,Lorne
Tide1817,2021-06-27,6:25:00,0.43,low,12614,Lorne
Tide1818,2021-06-27,13:45:00,2.73,high,12614,Lorne
Tide1819,2021-06-27,19:26:00,1.18,low,12614,Lorne
Tide1820,2021-06-28,1:30:00,2.21,high,12614,Lorne
Tide1821,2021-06-28,7:19:00,0.44,low,12614,Lorne
Tide1822,2021-06-28,14:33:00,2.72,high,12614,Lorne
Tide1823,2021-06-28,20:15:00,1.08,low,12614,Lorne
Tide1824,2021-06-29,2:23:00,2.24,high,12614,Lorne
Tide1825,2021-06-29,8:11:00,0.51,low,12614,Lorne
Tide1826,2021-06-29,15:18:00,2.67,high,12614,Lorne
Tide1827,2021-06-29,21:01:00,1,low,12614,Lorne
Tide1828,2021-06-30,3:15:00,2.23,high,12614,Lorne
Tide1829,2021-06-30,9:01:00,0.62,low,12614,Lorne
Tide1830,2021-06-30,16:00:00,2.59,high,12614,Lorne
Tide1831,2021-06-30,21:47:00,0.93,low,12614,Lorne
Tide1832,2021-07-01,4:06:00,2.2,high,12614,Lorne
Tide1833,2021-07-01,9:50:00,0.75,low,12614,Lorne
Tide1834,2021-07-01,16:42:00,2.49,high,12614,Lorne
Tide1835,2021-07-01,22:32:00,0.9,low,12614,Lorne
Tide1836,2021-07-02,4:59:00,2.15,high,12614,Lorne
Tide1837,2021-07-02,10:36:00,0.91,low,12614,Lorne
Tide1838,2021-07-02,17:20:00,2.38,high,12614,Lorne
Tide1839,2021-07-02,23:15:00,0.88,low,12614,Lorne
Tide1840,2021-07-03,5:53:00,2.1,high,12614,Lorne
Tide1841,2021-07-03,11:23:00,1.07,low,12614,Lorne
Tide1842,2021-07-03,18:00:00,2.27,high,12614,Lorne
Tide1843,2021-07-03,23:59:00,0.88,low,12614,Lorne
Tide1844,2021-07-04,6:50:00,2.06,high,12614,Lorne
Tide1845,2021-07-04,12:10:00,1.22,low,12614,Lorne
Tide1846,2021-07-04,18:39:00,2.15,high,12614,Lorne
Tide1847,2021-07-05,0:41:00,0.9,low,12614,Lorne
Tide1848,2021-07-05,7:50:00,2.06,high,12614,Lorne
Tide1849,2021-07-05,13:00:00,1.35,low,12614,Lorne
Tide1850,2021-07-05,19:22:00,2.05,high,12614,Lorne
Tide1851,2021-07-06,1:27:00,0.91,low,12614,Lorne
Tide1852,2021-07-06,8:50:00,2.09,high,12614,Lorne
Tide1853,2021-07-06,13:58:00,1.46,low,12614,Lorne
Tide1854,2021-07-06,20:09:00,1.97,high,12614,Lorne
Tide1855,2021-07-07,2:16:00,0.92,low,12614,Lorne
Tide1856,2021-07-07,9:48:00,2.15,high,12614,Lorne
Tide1857,2021-07-07,15:07:00,1.52,low,12614,Lorne
Tide1858,2021-07-07,21:02:00,1.91,high,12614,Lorne
Tide1859,2021-07-08,3:12:00,0.91,low,12614,Lorne
Tide1860,2021-07-08,10:41:00,2.23,high,12614,Lorne
Tide1861,2021-07-08,16:22:00,1.53,low,12614,Lorne
Tide1862,2021-07-08,21:59:00,1.9,high,12614,Lorne
Tide1863,2021-07-09,4:08:00,0.88,low,12614,Lorne
Tide1864,2021-07-09,11:30:00,2.32,high,12614,Lorne
Tide1865,2021-07-09,17:25:00,1.49,low,12614,Lorne
Tide1866,2021-07-09,22:55:00,1.92,high,12614,Lorne
Tide1867,2021-07-10,5:00:00,0.82,low,12614,Lorne
Tide1868,2021-07-10,12:15:00,2.41,high,12614,Lorne
Tide1869,2021-07-10,18:14:00,1.42,low,12614,Lorne
Tide1870,2021-07-10,23:47:00,1.96,high,12614,Lorne
Tide1871,2021-07-11,5:46:00,0.77,low,12614,Lorne
Tide1872,2021-07-11,12:57:00,2.48,high,12614,Lorne
Tide1873,2021-07-11,18:55:00,1.35,low,12614,Lorne
Tide1874,2021-07-12,0:37:00,2.01,high,12614,Lorne
Tide1875,2021-07-12,6:30:00,0.72,low,12614,Lorne
Tide1876,2021-07-12,13:38:00,2.54,high,12614,Lorne
Tide1877,2021-07-12,19:32:00,1.27,low,12614,Lorne
Tide1878,2021-07-13,1:23:00,2.07,high,12614,Lorne
Tide1879,2021-07-13,7:10:00,0.69,low,12614,Lorne
Tide1880,2021-07-13,14:16:00,2.57,high,12614,Lorne
Tide1881,2021-07-13,20:08:00,1.18,low,12614,Lorne
Tide1882,2021-07-14,2:07:00,2.11,high,12614,Lorne
Tide1883,2021-07-14,7:49:00,0.69,low,12614,Lorne
Tide1884,2021-07-14,14:54:00,2.57,high,12614,Lorne
Tide1885,2021-07-14,20:44:00,1.1,low,12614,Lorne
Tide1886,2021-07-15,2:50:00,2.14,high,12614,Lorne
Tide1887,2021-07-15,8:30:00,0.72,low,12614,Lorne
Tide1888,2021-07-15,15:30:00,2.54,high,12614,Lorne
Tide1889,2021-07-15,21:19:00,1,low,12614,Lorne
Tide1890,2021-07-16,3:33:00,2.16,high,12614,Lorne
Tide1891,2021-07-16,9:11:00,0.78,low,12614,Lorne
Tide1892,2021-07-16,16:04:00,2.48,high,12614,Lorne
Tide1893,2021-07-16,21:55:00,0.91,low,12614,Lorne
Tide1894,2021-07-17,4:19:00,2.18,high,12614,Lorne
Tide1895,2021-07-17,9:54:00,0.87,low,12614,Lorne
Tide1896,2021-07-17,16:38:00,2.41,high,12614,Lorne
Tide1897,2021-07-17,22:32:00,0.82,low,12614,Lorne
Tide1898,2021-07-18,5:09:00,2.19,high,12614,Lorne
Tide1899,2021-07-18,10:39:00,0.99,low,12614,Lorne
Tide1900,2021-07-18,17:15:00,2.33,high,12614,Lorne
Tide1901,2021-07-18,23:13:00,0.74,low,12614,Lorne
Tide1902,2021-07-19,6:05:00,2.21,high,12614,Lorne
Tide1903,2021-07-19,11:28:00,1.13,low,12614,Lorne
Tide1904,2021-07-19,17:54:00,2.24,high,12614,Lorne
Tide1905,2021-07-19,23:56:00,0.68,low,12614,Lorne
Tide1906,2021-07-20,7:08:00,2.23,high,12614,Lorne
Tide1907,2021-07-20,12:20:00,1.28,low,12614,Lorne
Tide1908,2021-07-20,18:40:00,2.15,high,12614,Lorne
Tide1909,2021-07-21,0:45:00,0.64,low,12614,Lorne
Tide1910,2021-07-21,8:15:00,2.26,high,12614,Lorne
Tide1911,2021-07-21,13:21:00,1.41,low,12614,Lorne
Tide1912,2021-07-21,19:36:00,2.07,high,12614,Lorne
Tide1913,2021-07-22,1:42:00,0.62,low,12614,Lorne
Tide1914,2021-07-22,9:26:00,2.32,high,12614,Lorne
Tide1915,2021-07-22,14:32:00,1.49,low,12614,Lorne
Tide1916,2021-07-22,20:43:00,2.02,high,12614,Lorne
Tide1917,2021-07-23,2:48:00,0.61,low,12614,Lorne
Tide1918,2021-07-23,10:34:00,2.39,high,12614,Lorne
Tide1919,2021-07-23,15:58:00,1.49,low,12614,Lorne
Tide1920,2021-07-23,21:59:00,2,high,12614,Lorne
Tide1921,2021-07-24,4:01:00,0.59,low,12614,Lorne
Tide1922,2021-07-24,11:39:00,2.47,high,12614,Lorne
Tide1923,2021-07-24,17:16:00,1.41,low,12614,Lorne
Tide1924,2021-07-24,23:14:00,2.04,high,12614,Lorne
Tide1925,2021-07-25,5:13:00,0.56,low,12614,Lorne
Tide1926,2021-07-25,12:37:00,2.54,high,12614,Lorne
Tide1927,2021-07-25,18:19:00,1.27,low,12614,Lorne
Tide1928,2021-07-26,0:21:00,2.11,high,12614,Lorne
Tide1929,2021-07-26,6:15:00,0.54,low,12614,Lorne
Tide1930,2021-07-26,13:30:00,2.59,high,12614,Lorne
Tide1931,2021-07-26,19:12:00,1.13,low,12614,Lorne
Tide1932,2021-07-27,1:21:00,2.19,high,12614,Lorne
Tide1933,2021-07-27,7:10:00,0.55,low,12614,Lorne
Tide1934,2021-07-27,14:16:00,2.61,high,12614,Lorne
Tide1935,2021-07-27,20:00:00,0.99,low,12614,Lorne
Tide1936,2021-07-28,2:15:00,2.24,high,12614,Lorne
Tide1937,2021-07-28,8:00:00,0.59,low,12614,Lorne
Tide1938,2021-07-28,14:58:00,2.59,high,12614,Lorne
Tide1939,2021-07-28,20:44:00,0.87,low,12614,Lorne
Tide1940,2021-07-29,3:05:00,2.26,high,12614,Lorne
Tide1941,2021-07-29,8:48:00,0.68,low,12614,Lorne
Tide1942,2021-07-29,15:36:00,2.53,high,12614,Lorne
Tide1943,2021-07-29,21:26:00,0.79,low,12614,Lorne
Tide1944,2021-07-30,3:52:00,2.25,high,12614,Lorne
Tide1945,2021-07-30,9:32:00,0.79,low,12614,Lorne
Tide1946,2021-07-30,16:11:00,2.45,high,12614,Lorne
Tide1947,2021-07-30,22:06:00,0.75,low,12614,Lorne
Tide1948,2021-07-31,4:37:00,2.22,high,12614,Lorne
Tide1949,2021-07-31,10:15:00,0.92,low,12614,Lorne
Tide1950,2021-07-31,16:44:00,2.35,high,12614,Lorne
Tide1951,2021-07-31,22:44:00,0.74,low,12614,Lorne
Tide1952,2021-08-01,5:21:00,2.17,high,12614,Lorne
Tide1953,2021-08-01,10:55:00,1.06,low,12614,Lorne
Tide1954,2021-08-01,17:15:00,2.24,high,12614,Lorne
Tide1955,2021-08-01,23:19:00,0.75,low,12614,Lorne
Tide1956,2021-08-02,6:07:00,2.13,high,12614,Lorne
Tide1957,2021-08-02,11:36:00,1.18,low,12614,Lorne
Tide1958,2021-08-02,17:46:00,2.14,high,12614,Lorne
Tide1959,2021-08-02,23:56:00,0.77,low,12614,Lorne
Tide1960,2021-08-03,6:57:00,2.1,high,12614,Lorne
Tide1961,2021-08-03,12:17:00,1.31,low,12614,Lorne
Tide1962,2021-08-03,18:19:00,2.04,high,12614,Lorne
Tide1963,2021-08-04,0:34:00,0.81,low,12614,Lorne
Tide1964,2021-08-04,7:50:00,2.09,high,12614,Lorne
Tide1965,2021-08-04,13:05:00,1.42,low,12614,Lorne
Tide1966,2021-08-04,19:00:00,1.96,high,12614,Lorne
Tide1967,2021-08-05,1:18:00,0.86,low,12614,Lorne
Tide1968,2021-08-05,8:49:00,2.1,high,12614,Lorne
Tide1969,2021-08-05,14:01:00,1.51,low,12614,Lorne
Tide1970,2021-08-05,19:53:00,1.89,high,12614,Lorne
Tide1971,2021-08-06,2:10:00,0.89,low,12614,Lorne
Tide1972,2021-08-06,9:50:00,2.13,high,12614,Lorne
Tide1973,2021-08-06,15:15:00,1.56,low,12614,Lorne
Tide1974,2021-08-06,20:58:00,1.85,high,12614,Lorne
Tide1975,2021-08-07,3:11:00,0.9,low,12614,Lorne
Tide1976,2021-08-07,10:49:00,2.19,high,12614,Lorne
Tide1977,2021-08-07,16:39:00,1.53,low,12614,Lorne
Tide1978,2021-08-07,22:09:00,1.85,high,12614,Lorne
Tide1979,2021-08-08,4:16:00,0.87,low,12614,Lorne
Tide1980,2021-08-08,11:44:00,2.27,high,12614,Lorne
Tide1981,2021-08-08,17:43:00,1.45,low,12614,Lorne
Tide1982,2021-08-08,23:16:00,1.9,high,12614,Lorne
Tide1983,2021-08-09,5:16:00,0.81,low,12614,Lorne
Tide1984,2021-08-09,12:30:00,2.36,high,12614,Lorne
Tide1985,2021-08-09,18:28:00,1.33,low,12614,Lorne
Tide1986,2021-08-10,0:15:00,1.98,high,12614,Lorne
Tide1987,2021-08-10,6:06:00,0.75,low,12614,Lorne
Tide1988,2021-08-10,13:14:00,2.44,high,12614,Lorne
Tide1989,2021-08-10,19:05:00,1.2,low,12614,Lorne
Tide1990,2021-08-11,1:07:00,2.08,high,12614,Lorne
Tide1991,2021-08-11,6:52:00,0.7,low,12614,Lorne
Tide1992,2021-08-11,13:53:00,2.49,high,12614,Lorne
Tide1993,2021-08-11,19:41:00,1.05,low,12614,Lorne
Tide1994,2021-08-12,1:55:00,2.18,high,12614,Lorne
Tide1995,2021-08-12,7:35:00,0.69,low,12614,Lorne
Tide1996,2021-08-12,14:30:00,2.51,high,12614,Lorne
Tide1997,2021-08-12,20:16:00,0.9,low,12614,Lorne
Tide1998,2021-08-13,2:40:00,2.26,high,12614,Lorne
Tide1999,2021-08-13,8:18:00,0.71,low,12614,Lorne
Tide2000,2021-08-13,15:05:00,2.49,high,12614,Lorne
Tide2001,2021-08-13,20:53:00,0.76,low,12614,Lorne
Tide2002,2021-08-14,3:24:00,2.32,high,12614,Lorne
Tide2003,2021-08-14,9:01:00,0.76,low,12614,Lorne
Tide2004,2021-08-14,15:39:00,2.44,high,12614,Lorne
Tide2005,2021-08-14,21:30:00,0.64,low,12614,Lorne
Tide2006,2021-08-15,4:09:00,2.35,high,12614,Lorne
Tide2007,2021-08-15,9:45:00,0.86,low,12614,Lorne
Tide2008,2021-08-15,16:13:00,2.38,high,12614,Lorne
Tide2009,2021-08-15,22:10:00,0.55,low,12614,Lorne
Tide2010,2021-08-16,4:57:00,2.35,high,12614,Lorne
Tide2011,2021-08-16,10:30:00,0.98,low,12614,Lorne
Tide2012,2021-08-16,16:47:00,2.29,high,12614,Lorne
Tide2013,2021-08-16,22:50:00,0.51,low,12614,Lorne
Tide2014,2021-08-17,5:48:00,2.32,high,12614,Lorne
Tide2015,2021-08-17,11:15:00,1.11,low,12614,Lorne
Tide2016,2021-08-17,17:26:00,2.2,high,12614,Lorne
Tide2017,2021-08-17,23:34:00,0.51,low,12614,Lorne
Tide2018,2021-08-18,6:46:00,2.27,high,12614,Lorne
Tide2019,2021-08-18,12:04:00,1.25,low,12614,Lorne
Tide2020,2021-08-18,18:12:00,2.1,high,12614,Lorne
Tide2021,2021-08-19,0:22:00,0.55,low,12614,Lorne
Tide2022,2021-08-19,7:52:00,2.22,high,12614,Lorne
Tide2023,2021-08-19,13:00:00,1.37,low,12614,Lorne
Tide2024,2021-08-19,19:09:00,2.01,high,12614,Lorne
Tide2025,2021-08-20,1:18:00,0.62,low,12614,Lorne
Tide2026,2021-08-20,9:03:00,2.2,high,12614,Lorne
Tide2027,2021-08-20,14:09:00,1.45,low,12614,Lorne
Tide2028,2021-08-20,20:23:00,1.94,high,12614,Lorne
Tide2029,2021-08-21,2:29:00,0.69,low,12614,Lorne
Tide2030,2021-08-21,10:15:00,2.23,high,12614,Lorne
Tide2031,2021-08-21,15:38:00,1.44,low,12614,Lorne
Tide2032,2021-08-21,21:48:00,1.93,high,12614,Lorne
Tide2033,2021-08-22,3:51:00,0.71,low,12614,Lorne
Tide2034,2021-08-22,11:22:00,2.29,high,12614,Lorne
Tide2035,2021-08-22,17:02:00,1.32,low,12614,Lorne
Tide2036,2021-08-22,23:09:00,1.99,high,12614,Lorne
Tide2037,2021-08-23,5:08:00,0.69,low,12614,Lorne
Tide2038,2021-08-23,12:20:00,2.37,high,12614,Lorne
Tide2039,2021-08-23,18:05:00,1.15,low,12614,Lorne
Tide2040,2021-08-24,0:17:00,2.1,high,12614,Lorne
Tide2041,2021-08-24,6:10:00,0.66,low,12614,Lorne
Tide2042,2021-08-24,13:10:00,2.44,high,12614,Lorne
Tide2043,2021-08-24,18:56:00,0.98,low,12614,Lorne
Tide2044,2021-08-25,1:15:00,2.21,high,12614,Lorne
Tide2045,2021-08-25,7:02:00,0.65,low,12614,Lorne
Tide2046,2021-08-25,13:53:00,2.48,high,12614,Lorne
Tide2047,2021-08-25,19:40:00,0.82,low,12614,Lorne
Tide2048,2021-08-26,2:05:00,2.29,high,12614,Lorne
Tide2049,2021-08-26,7:49:00,0.67,low,12614,Lorne
Tide2050,2021-08-26,14:31:00,2.47,high,12614,Lorne
Tide2051,2021-08-26,20:19:00,0.71,low,12614,Lorne
Tide2052,2021-08-27,2:49:00,2.34,high,12614,Lorne
Tide2053,2021-08-27,8:32:00,0.73,low,12614,Lorne
Tide2054,2021-08-27,15:05:00,2.42,high,12614,Lorne
Tide2055,2021-08-27,20:57:00,0.64,low,12614,Lorne
Tide2056,2021-08-28,3:30:00,2.34,high,12614,Lorne
Tide2057,2021-08-28,9:13:00,0.81,low,12614,Lorne
Tide2058,2021-08-28,15:35:00,2.35,high,12614,Lorne
Tide2059,2021-08-28,21:31:00,0.61,low,12614,Lorne
Tide2060,2021-08-29,4:07:00,2.32,high,12614,Lorne
Tide2061,2021-08-29,9:50:00,0.91,low,12614,Lorne
Tide2062,2021-08-29,16:04:00,2.27,high,12614,Lorne
Tide2063,2021-08-29,22:04:00,0.61,low,12614,Lorne
Tide2064,2021-08-30,4:44:00,2.27,high,12614,Lorne
Tide2065,2021-08-30,10:26:00,1.01,low,12614,Lorne
Tide2066,2021-08-30,16:30:00,2.19,high,12614,Lorne
Tide2067,2021-08-30,22:37:00,0.63,low,12614,Lorne
Tide2068,2021-08-31,5:20:00,2.22,high,12614,Lorne
Tide2069,2021-08-31,11:01:00,1.11,low,12614,Lorne
Tide2070,2021-08-31,16:58:00,2.11,high,12614,Lorne
Tide2071,2021-08-31,23:10:00,0.68,low,12614,Lorne
Tide2072,2021-09-01,6:01:00,2.16,high,12614,Lorne
Tide2073,2021-09-01,11:38:00,1.22,low,12614,Lorne
Tide2074,2021-09-01,17:29:00,2.03,high,12614,Lorne
Tide2075,2021-09-01,23:45:00,0.74,low,12614,Lorne
Tide2076,2021-09-02,6:50:00,2.1,high,12614,Lorne
Tide2077,2021-09-02,12:17:00,1.33,low,12614,Lorne
Tide2078,2021-09-02,18:06:00,1.94,high,12614,Lorne
Tide2079,2021-09-03,0:26:00,0.81,low,12614,Lorne
Tide2080,2021-09-03,7:48:00,2.05,high,12614,Lorne
Tide2081,2021-09-03,13:05:00,1.43,low,12614,Lorne
Tide2082,2021-09-03,19:00:00,1.86,high,12614,Lorne
Tide2083,2021-09-04,1:15:00,0.88,low,12614,Lorne
Tide2084,2021-09-04,8:56:00,2.03,high,12614,Lorne
Tide2085,2021-09-04,14:07:00,1.5,low,12614,Lorne
Tide2086,2021-09-04,20:13:00,1.79,high,12614,Lorne
Tide2087,2021-09-05,2:16:00,0.93,low,12614,Lorne
Tide2088,2021-09-05,10:06:00,2.06,high,12614,Lorne
Tide2089,2021-09-05,15:37:00,1.5,low,12614,Lorne
Tide2090,2021-09-05,21:35:00,1.79,high,12614,Lorne
Tide2091,2021-09-06,3:31:00,0.93,low,12614,Lorne
Tide2092,2021-09-06,11:07:00,2.13,high,12614,Lorne
Tide2093,2021-09-06,17:03:00,1.39,low,12614,Lorne
Tide2094,2021-09-06,22:54:00,1.87,high,12614,Lorne
Tide2095,2021-09-07,4:46:00,0.88,low,12614,Lorne
Tide2096,2021-09-07,11:59:00,2.22,high,12614,Lorne
Tide2097,2021-09-07,17:52:00,1.22,low,12614,Lorne
Tide2098,2021-09-07,23:58:00,2.01,high,12614,Lorne
Tide2099,2021-09-08,5:46:00,0.81,low,12614,Lorne
Tide2100,2021-09-08,12:43:00,2.31,high,12614,Lorne
Tide2101,2021-09-08,18:30:00,1.03,low,12614,Lorne
Tide2102,2021-09-09,0:52:00,2.17,high,12614,Lorne
Tide2103,2021-09-09,6:35:00,0.75,low,12614,Lorne
Tide2104,2021-09-09,13:23:00,2.38,high,12614,Lorne
Tide2105,2021-09-09,19:08:00,0.82,low,12614,Lorne
Tide2106,2021-09-10,1:40:00,2.33,high,12614,Lorne
Tide2107,2021-09-10,7:21:00,0.72,low,12614,Lorne
Tide2108,2021-09-10,14:01:00,2.4,high,12614,Lorne
Tide2109,2021-09-10,19:45:00,0.63,low,12614,Lorne
Tide2110,2021-09-11,2:26:00,2.45,high,12614,Lorne
Tide2111,2021-09-11,8:06:00,0.73,low,12614,Lorne
Tide2112,2021-09-11,14:37:00,2.4,high,12614,Lorne
Tide2113,2021-09-11,20:24:00,0.48,low,12614,Lorne
Tide2114,2021-09-12,3:10:00,2.51,high,12614,Lorne
Tide2115,2021-09-12,8:49:00,0.77,low,12614,Lorne
Tide2116,2021-09-12,15:12:00,2.36,high,12614,Lorne
Tide2117,2021-09-12,21:03:00,0.38,low,12614,Lorne
Tide2118,2021-09-13,3:54:00,2.52,high,12614,Lorne
Tide2119,2021-09-13,9:33:00,0.85,low,12614,Lorne
Tide2120,2021-09-13,15:46:00,2.31,high,12614,Lorne
Tide2121,2021-09-13,21:45:00,0.34,low,12614,Lorne
Tide2122,2021-09-14,4:40:00,2.47,high,12614,Lorne
Tide2123,2021-09-14,10:17:00,0.96,low,12614,Lorne
Tide2124,2021-09-14,16:23:00,2.23,high,12614,Lorne
Tide2125,2021-09-14,22:28:00,0.37,low,12614,Lorne
Tide2126,2021-09-15,5:29:00,2.38,high,12614,Lorne
